Label,Total,"Less_than_$10,000",With_dialup_Internet_subscription_alone,With_a_broadband_Internet_subscription,Without_an_Internet_subscription,"$10,000_to_$19,999",With_dial-up_Internet_subscription_alone,With_a_broadband_Internet_subscription,Without_an_Internet_subscription,"$20,000_to_$34,999",With_dialup_Internet_subscription_alone,With_a_broadband_Internet_subscription,Without_an_Internet_subscription,"$35,000_to_$49,999",With_dialup_Internet_subscription_alone,With_a_broadband_Internet_subscription,Without_an_Internet_subscription,"$50,000_to_$74,999",With_dialup_Internet_subscription_alone,With_a_broadband_Internet_subscription,Without_an_Internet_subscription,"$75,000_or_more",With_dialup_Internet_subscription_alone,With_a_broadband_Internet_subscription,Without_an_Internet_subscription,tract,county,standarized_total,"standardized_Less_than_$10,000",Standarized_With_dialup_Internet_subscription_alone,standarized_With_a_broadband_Internet_subscription,standardized_Without_an_Internet_subscription,"standarized_$10,000_to_$19,999",standarized_With_dial-up_Internet_subscription_alone,standarized_With_a_broadband_Internet_subscription,standarized_Without_an_Internet_subscription,"standarized_$20,000_to_$34,999",standarized_With_dialup_Internet_subscription_alone,standarized_With_a_broadband_Internet_subscription,standarized_Without_an_Internet_subscription,"standarized_$35,000_to_$49,999",standarized_With_dialup_Internet_subscription_alone,standarized_With_a_broadband_Internet_subscription,standarized_Without_an_Internet_subscription,"standarized_$50,000_to_$74,999",standardized_With_dialup_Internet_subscription_alone,standardized_With_a_broadband_Internet_subscription,standardized_Without_an_Internet_subscription,"standardized_$75,000_or_more",standarized_With_dialup_Internet_subscription_alone,standardized_With_a_broadband_Internet_subscription,standardized_Without_an_Internet_subscription,index
Estimate,"1,309",41,0,41,0,94,0,60,34,238,0,210,28,264,0,264,0,421,0,311,110,251,0,251,0,130.02,Spokane,-0.316502557065017,-2.52656302324403,-0.237078754538727,-0.339085971227453,-0.780995686830582,-0.331728906700157,-0.18447531184215,-0.361946583079677,-0.065982478261171,0.163419503631578,-0.301727901411127,0.388004987534341,-0.394092726226755,0.440778127424669,-0.242232847692877,0.731330387622096,-0.967576056564521,1.11489097916831,-0.236178551825273,0.507430368520383,3.07380377400612,-0.917271951214104,-0.300342770402833,-0.843543297323517,-0.752328986057168,-3.67999623359965
Estimate,"2,328",212,0,212,0,70,0,27,43,270,0,162,108,291,0,239,52,236,0,236,0,"1,249",0,"1,249",0,130.03,Spokane,1.45956338539272,-2.22851859129086,-0.237078754538727,1.67821769752173,-0.780995686830582,-0.578712015401139,-0.18447531184215,-0.783101769056202,0.169751017825919,0.401357000714254,-0.301727901411127,-0.037492616772981,1.11348958680165,0.660035625421778,-0.242232847692877,0.511844916395968,0.867674841236552,-0.293070603185581,-0.236178551825273,-0.103435503591033,-0.89055232355559,1.99130046641245,-0.300342770402833,2.09003288066763,-0.752328986057168,2.99302318493652
Estimate,"3,423",99,0,99,0,47,0,47,0,527,0,84,443,857,0,824,33,635,0,635,0,"1,258",0,"1,238",20,131.01,Spokane,3.36809351982964,-2.42547192936518,-0.237078754538727,0.345145682500339,-0.780995686830582,-0.815404161239579,-0.18447531184215,-0.527856201797702,-0.956531241256842,2.3122925241595,-0.301727901411127,-0.728926223772379,7.42649052260809,5.25632243528711,-0.242232847692877,5.64780494308735,0.197102397809237,2.7435600528101,-0.236178551825273,3.1463709360417,-0.89055232355559,2.01753007739305,-0.300342770402833,2.05769887469779,-0.1907291310767,25.6999089296164
Estimate,"2,065",53,0,53,0,134,0,134,0,247,0,183,64,150,0,150,0,340,0,300,40,"1,141",19,"1,122",0,131.02,Spokane,1.00116756314897,-2.50564762451047,-0.237078754538727,-0.197520801490668,-0.780995686830582,0.079909607801479,-0.18447531184215,0.582462015776774,-0.956531241256842,0.230339424686081,-0.301727901411127,0.148662585111472,0.284319314636026,-0.484975753007571,-0.242232847692877,-0.269523361169046,-0.967576056564521,0.498432124191739,-0.236178551825273,0.417836707277375,0.551031711921394,1.67654513464525,5.5664651660615,1.71672208447036,-0.752328986057168,4.63710056153139
Estimate,"2,696",73,0,64,9,140,0,110,30,310,18,206,86,369,0,355,14,685,0,628,57,"1,119",0,"1,119",0,132.01,Spokane,2.10096894655508,-2.47078862662121,-0.237078754538727,-0.067752729231949,-0.529912357490358,0.141655384976724,-0.18447531184215,0.276167335066574,-0.170752920966544,0.698778872067599,5.87151251627989,0.352546853842064,0.698904450718837,1.29344617519121,-0.242232847692877,1.5302575028852,-0.473470045618078,3.12409021020304,-0.236178551825273,3.08935678797797,1.16370492699911,1.61242830780378,-0.300342770402833,1.70790371920586,-0.752328986057168,17.9964080874858
Estimate,"1,061",11,0,11,0,32,0,20,12,82,0,68,14,203,0,203,0,107,0,107,0,626,0,617,9,132.03,Spokane,-0.748754130891826,-2.57885152007792,-0.237078754538727,-0.692998895569414,-0.780995686830582,-0.969768604177693,-0.18447531184215,-0.872437717596677,-0.642219913140723,-0.996525794646467,-0.301727901411127,-0.870758758541486,-0.657919631006726,-0.054581405087319,-0.242232847692877,0.195785837830345,-0.967576056564521,-1.27483840925937,-0.236178551825273,-1.15412480362267,-0.89055232355559,0.175628506310904,-0.300342770402833,0.232297264945782,-0.499609051315958,-15.5508372305109
Estimate,"1,602",44,0,44,0,59,0,59,0,84,0,71,13,128,0,110,18,182,0,182,0,"1,105",0,"1,033",72,132.04,Spokane,0.194181762012625,-2.52133417356064,-0.237078754538727,-0.303694678793257,-0.780995686830582,-0.691912606889088,-0.18447531184215,-0.374708861442602,-0.956531241256842,-0.981654701078799,-0.301727901411127,-0.844165158272278,-0.676764409919581,-0.663630010634845,-0.242232847692877,-0.62070011513085,-0.33229689963338,-0.704043173169959,-0.236178551825273,-0.543258931511253,-0.89055232355559,1.57162669072285,-0.300342770402833,1.45511058162346,1.26943049187252,-8.89792958316109
Estimate,"1,211",42,0,42,0,44,0,44,0,41,0,41,0,13,0,13,0,213,0,192,21,858,0,809,49,132.05,Spokane,-0.487311646722385,-2.52482007334956,-0.237078754538727,-0.327288873749388,-0.780995686830582,-0.846277049827202,-0.18447531184215,-0.566143036886477,-0.956531241256842,-1.30138321278365,-0.301727901411127,-1.11010116096435,-0.921746535786696,-1.59750453914105,-0.242232847692877,-1.47230374348822,-0.967576056564521,-0.468114475586334,-0.236178551825273,-0.461810148563064,-0.133720704930174,0.851769589366375,-0.300342770402833,0.796672641873939,0.623590658644979,-14.1536314342582
Estimate,"1,208",19,0,8,11,26,0,16,10,87,0,46,41,69,12,45,12,173,0,168,5,834,0,807,27,133,Spokane,-0.492540496405774,-2.56490792092221,-0.237078754538727,-0.728390188003611,-0.474116062081419,-1.03151438135294,-0.18447531184215,-0.923486831048377,-0.69460513449341,-0.959348060727299,-0.301727901411127,-1.06577849384901,-0.14911060035964,-1.1427482469989,1.5670982187478,-1.19136234031878,-0.544056618610427,-0.772538601500688,-0.236178551825273,-0.657287227638717,-0.710354319120968,0.781823960084775,-0.300342770402833,0.790793731697604,0.005830818166464,-12.2164020847556
Estimate,"2,019",74,0,62,12,67,0,67,0,61,0,61,0,53,0,53,0,147,0,131,16,"1,617",0,"1,603",14,134.01,Spokane,0.920991868003672,-2.46904567672675,-0.237078754538727,-0.09134692418808,-0.44621791437695,-0.609584903988761,-0.18447531184215,-0.272610634539202,-0.956531241256842,-1.15267227710697,-0.301727901411127,-0.93281049250297,-0.921746535786696,-1.27267861618237,-0.242232847692877,-1.12112698952642,-0.967576056564521,-0.970414283345018,-0.236178551825273,-0.958647724547016,-0.313918709364797,3.06380011539699,-0.300342770402833,3.13059998187892,-0.359209087570841,-8.20278224000762
Estimate,651,0,0,0,0,0,0,0,0,35,0,0,35,89,0,89,0,86,0,41,45,441,0,441,0,135.01,Spokane,-1.46336358762163,-2.59802396891701,-0.237078754538727,-0.822766967828134,-0.780995686830582,-1.299079415779,-0.18447531184215,-1.12768328485518,-0.956531241256842,-1.34599649348665,-0.301727901411127,-1.47354703131019,-0.26217927383677,-0.980335285519559,-0.242232847692877,-0.805067910960797,-0.967576056564521,-1.43466107536441,-0.236178551825273,-1.69168677108071,0.731229716356017,-0.363535719401433,-0.300342770402833,-0.285046830571695,-0.752328986057168,-20.1812120085993
Estimate,893,16,0,16,0,0,0,0,0,14,0,14,0,83,0,65,18,211,0,211,0,569,0,551,18,135.02,Spokane,-1.0415697131616,-2.5701367706056,-0.237078754538727,-0.634013408179088,-0.780995686830582,-1.299079415779,-0.18447531184215,-1.12768328485518,-0.956531241256842,-1.50214297594715,-0.301727901411127,-1.34944356338722,-0.921746535786696,-1.02905917396336,-0.242232847692877,-1.01577396333788,-0.33229689963338,-0.483335681882052,-0.236178551825273,-0.307057460961505,-0.89055232355559,0.009507636767103,-0.300342770402833,0.038293229126728,-0.246889116574747,-17.9425424875166
Estimate,"2,211",15,0,15,0,68,0,68,0,211,0,211,0,206,0,176,30,195,0,195,0,"1,516",0,"1,516",0,135.03,Spokane,1.25563824774056,-2.57187972050006,-0.237078754538727,-0.645810505657153,-0.780995686830582,-0.59929394112622,-0.18447531184215,-0.259848356176277,-0.956531241256842,-0.03734025953193,-0.301727901411127,0.39686952095741,-0.921746535786696,-0.030219460865418,-0.242232847692877,-0.041258471093873,0.091222538320713,-0.605105332247794,-0.236178551825273,-0.437375513678607,-0.89055232355559,2.76944559217025,-0.300342770402833,2.87486738920835,-0.752328986057168,-3.64427918367992
Estimate,"1,962",48,0,48,0,44,0,44,0,281,0,242,39,261,0,181,80,312,0,312,0,"1,016",0,999,17,136,Spokane,0.821643724019284,-2.51436237398279,-0.237078754538727,-0.256506288880995,-0.780995686830582,-0.846277049827202,-0.18447531184215,-0.566143036886477,-0.956531241256842,0.483148015336424,-0.301727901411127,0.671670057072555,-0.18680015818535,0.416416183202768,-0.242232847692877,0.002638623151352,1.85588686312944,0.285335236051691,-0.236178551825273,0.515575246815202,-0.89055232355559,1.31224498213691,-0.300342770402833,1.35516910862576,-0.27496910932377,-1.0554453669012
Estimate,"1,377",27,0,20,7,89,0,66,23,142,3,111,28,197,7,162,28,388,31,322,35,534,3,494,37,137,Spokane,-0.197981964241537,-2.55096432176651,-0.237078754538727,-0.586825018266826,-0.585708652899296,-0.383183721012862,-0.18447531184215,-0.285372912902127,-0.354101195700947,-0.550392987616449,0.727145501537375,-0.48958382134951,-0.394092726226755,-0.103305293531121,0.813210274397516,-0.164170334980505,0.020635965328364,0.863741075288964,6.42969669446713,0.59702402976339,0.370833707486771,-0.092496405935231,0.625995324828378,-0.129255710898818,0.286630745656698,3.44592418504522
Estimate,826,50,0,50,0,0,0,0,0,119,0,119,0,155,0,138,17,270,0,201,69,232,0,232,0,138,Spokane,-1.15834735609062,-2.51087647419386,-0.237078754538727,-0.232912093924865,-0.780995686830582,-1.299079415779,-0.18447531184215,-1.12768328485518,-0.956531241256842,-0.721410563644623,-0.301727901411127,-0.418667553964957,-0.921746535786696,-0.444372512637736,-0.242232847692877,-0.374876387357587,-0.367590186129555,-0.03431009615838,-0.236178551825273,-0.388506243909694,1.59618013764221,-0.972645574395371,-0.300342770402833,-0.899392943998699,-0.752328986057168,-14.2681291370422
Estimate,"2,157",168,0,145,23,106,0,82,24,226,12,202,12,227,0,216,11,478,0,478,0,952,0,940,12,139,Spokane,1.16151895343956,-2.30520838664723,-0.237078754538727,0.887812166491347,-0.139338289627787,-0.208237352349666,-0.18447531184215,-0.081176459095326,-0.327908585024604,0.074192942225575,3.81376571038288,0.317088720149787,-0.695609188832436,0.140314148687889,-0.242232847692877,0.309918282867931,-0.579349905106602,1.54869535859626,-0.236178551825273,1.86762504375514,-0.89055232355559,1.12572330405264,-0.300342770402833,1.18174125842388,-0.415369073068887,5.5853380894629
Estimate,"1,733",363,0,221,142,189,0,180,9,327,0,311,16,298,0,241,57,247,0,229,18,309,0,309,0,140.01,Spokane,0.422508198187271,-1.96533315722696,-0.237078754538727,1.78439157482432,3.18054128720406,0.645912565241228,-0.18447531184215,1.16952682047133,-0.720797745169753,0.825183167392771,-0.301727901411127,1.28332286326433,-0.620230073181016,0.716880161939547,-0.242232847692877,0.529403754094058,1.04414127371742,-0.209353968559134,-0.236178551825273,-0.160449651654765,-0.241839507590948,-0.748236680450236,-0.300342770402833,-0.673054902209803,-0.752328986057168,4.00815085652356
Estimate,"2,594",467,0,402,65,132,0,125,7,293,0,250,43,349,0,299,50,479,0,441,38,874,0,855,19,140.02,Spokane,1.92318805731986,-1.78406636820281,-0.237078754538727,3.91966621835415,1.03238391395993,0.059327682076397,-0.18447531184215,0.467601510510449,-0.773182966522439,0.572374576742427,-0.301727901411127,0.742586324457109,-0.11142104253393,1.13103321371186,-0.242232847692877,1.03861004733867,0.797088268244203,1.55630596174412,-0.236178551825273,1.56626454684684,0.478952510147545,0.898400008887442,-0.300342770402833,0.931887575929643,-0.218809123825723,12.7261547774728
Estimate,"2,377",25,0,0,25,117,0,80,37,239,0,139,100,393,0,319,74,319,0,309,10,"1,284",0,"1,258",26,141,Spokane,1.54496793022141,-2.55445022155543,-0.237078754538727,-0.822766967828134,-0.083541994218848,-0.095036760861716,-0.18447531184215,-0.106701015821176,0.012595353767859,0.170855050415412,-0.301727901411127,-0.241376885503573,0.962731355498807,1.48834172896641,-0.242232847692877,1.21419842431958,1.64412714415239,0.338609458086703,-0.236178551825273,0.491140611930745,-0.530156314686345,2.09330450911478,-0.300342770402833,2.11648797646114,-0.02224917458256,6.11904407016446
Estimate,"1,504",60,0,60,0,114,0,85,29,187,0,141,46,219,0,210,9,231,0,195,36,693,14,546,133,142,Spokane,0.023372672355257,-2.49344697524923,-0.237078754538727,-0.114941119144211,-0.780995686830582,-0.125909649449339,-0.18447531184215,-0.042889624006551,-0.196945531642887,-0.215793382343936,-0.301727901411127,-0.223647818657434,-0.054886705795365,0.075348964096153,-0.242232847692877,0.25724176977366,-0.649936478098951,-0.331123618924875,-0.236178551825273,-0.437375513678607,0.406873308373695,0.370893388055372,4.02256834067615,0.023595953685891,2.98231004956295,1.292618975447
Estimate,"1,134",62,0,54,8,119,0,79,40,147,5,98,44,138,0,130,8,209,10,183,16,459,8,405,46,143,Spokane,-0.621518788596031,-2.48996107546031,-0.237078754538727,-0.185723704012603,-0.557810505194827,-0.074454835136635,-0.18447531184215,-0.119463294184101,0.091173185796889,-0.513215253697281,1.41306110350304,-0.60482275584941,-0.092576263621075,-0.582423529895175,-0.242232847692877,-0.445111738149948,-0.685229764595125,-0.49855688817777,1.91410378568841,-0.535114053216434,-0.313918709364797,-0.311076497440233,2.16989215021373,-0.390867213745724,0.539350680397909,-3.55805087881125
Estimate,"1,729",87,0,62,25,128,0,119,9,187,0,121,66,293,0,253,40,465,0,459,6,569,0,546,23,144,Spokane,0.415536398609419,-2.44638732809873,-0.237078754538727,-0.09134692418808,-0.083541994218848,0.018163830626234,-0.18447531184215,0.391027840332899,-0.720797745169753,-0.215793382343936,-0.301727901411127,-0.400938487118818,0.322008872461736,0.676276921569712,-0.242232847692877,0.634756780282599,0.444155403282458,1.4497575176741,-0.236178551825273,1.71287235615358,-0.674314718234043,0.009507636767103,-0.300342770402833,0.023595953685891,-0.10648915282963,-0.143986358469106
Estimate,868,135,0,108,27,140,4,103,33,162,0,130,32,56,0,49,7,213,0,178,35,162,0,115,47,145,Spokane,-1.08514346052317,-2.36272573316451,-0.237078754538727,0.451319559802928,-0.02774569880991,0.141655384976724,0.360024398917745,0.186831386526099,-0.092175088937514,-0.401682051939777,-0.301727901411127,-0.321157686311195,-0.318713610575335,-1.24831667196047,-0.242232847692877,-1.1562446649226,-0.7205230510913,-0.468114475586334,-0.236178551825273,-0.575838444690528,0.370833707486771,-1.17665365980004,-0.300342770402833,-1.24330918931429,0.567430673146932,-10.4378092026406
Estimate,858,98,0,56,42,154,4,43,107,177,0,125,52,95,0,54,41,170,0,144,26,164,0,107,57,9410,Stevens,-1.1025729594678,-2.42721487925964,-0.237078754538727,-0.162129509056472,0.390726516757131,0.285728865052297,0.360024398917745,-0.578905315249402,1.84607810111189,-0.290148850182273,-0.301727901411127,-0.365480353426541,0.058181967681766,-0.931611397075757,-0.242232847692877,-1.11234757067738,0.479448689778633,-0.795370410944265,-0.236178551825273,-0.85276430671437,0.046477299504449,-1.17082485735991,-0.300342770402833,-1.26682483001963,0.848230600637166,-8.0588596258632
Estimate,"1,876",146,13,82,51,243,5,148,90,390,2,269,119,265,0,198,67,392,0,289,103,440,0,384,56,9501.01,Stevens,0.671750033095472,-2.34355328432542,4.66735913283198,0.144595025373228,0.641809846097355,1.20162455981844,0.496149326607718,0.761133912857725,1.40080371961405,1.29362261477429,0.384187700554541,0.911012459495423,1.32078215484305,0.448898775498636,-0.242232847692877,0.151888743585119,1.39707413867917,0.894183487880399,-0.236178551825273,0.328243046034367,2.82152656779764,-0.3664501206215,-0.300342770402833,-0.452595770597241,0.820150607888143,16.8154425078616
Estimate,"1,310",61,0,10,51,101,0,87,14,169,0,85,84,230,0,180,50,198,0,178,20,551,0,540,11,9501.02,Stevens,-0.314759607170554,-2.49170402535477,-0.237078754538727,-0.70479599304748,0.641809846097355,-0.259692166662371,-0.18447531184215,-0.017365067280701,-0.589834691788037,-0.349633224452942,-0.301727901411127,-0.72006169034931,0.661214892893127,0.16467609290979,-0.242232847692877,-0.006140795697693,0.797088268244203,-0.582273522804217,-0.236178551825273,-0.575838444690528,-0.169760305817098,-0.042951585194098,-0.300342770402833,0.005959223156886,-0.443449065817911,-6.49954800053934
Estimate,"1,488",53,0,27,26,163,0,97,66,141,0,80,61,185,9,116,60,309,0,299,10,637,0,487,150,9502,Stevens,-0.00451452595615,-2.50564762451047,-0.237078754538727,-0.504245335920368,-0.055643846514379,0.378347530815165,-0.18447531184215,0.110257716348549,0.772181063381814,-0.557828534400283,-0.301727901411127,-0.764384357464656,0.227784977897461,-0.200753070418725,1.11476545213763,-0.568023602036579,1.15002113320595,0.262503426608115,-0.236178551825273,0.409691828982556,-0.530156314686345,0.207686919731637,-0.300342770402833,-0.149831896515991,3.45966992629634,0.99207757696116
Estimate,"1,041",40,0,33,7,151,0,108,43,217,0,178,39,200,6,186,8,178,0,172,6,255,0,255,0,9503,Stevens,-0.783613128781085,-2.52830597313849,-0.237078754538727,-0.433462751051976,-0.585708652899296,0.254855976464674,-0.18447531184215,0.250642778340724,0.169751017825919,0.007273021171072,-0.301727901411127,0.104339917996126,-0.18680015818535,-0.07894334930922,0.66243268552746,0.046535717396578,-0.685229764595125,-0.734485585761394,-0.236178551825273,-0.624707714459441,-0.674314718234043,-0.905614346333837,-0.300342770402833,-0.831785476970847,-0.752328986057168,-9.56927278107483
Estimate,"1,171",97,0,38,59,248,0,195,53,188,0,145,43,147,0,111,36,251,0,225,26,240,0,240,0,9505,Stevens,-0.557029642500903,-2.4289578291541,-0.237078754538727,-0.374477263661649,0.86499502773311,1.25307937413114,-0.18447531184215,1.3609609959152,0.431677124589352,-0.208357835560103,-0.301727901411127,-0.188189684965158,-0.11142104253393,-0.509337697229472,-0.242232847692877,-0.611920696281805,0.30298225729776,-0.178911555967698,-0.236178551825273,-0.193029164834041,0.046477299504449,-0.949330364634837,-0.300342770402833,-0.875877303293359,-0.752328986057168,-5.1810331252162
Estimate,"1,003",38,0,27,11,155,0,87,68,188,5,142,41,49,0,43,6,147,0,117,30,426,6,415,5,9506,Stevens,-0.849845224770677,-2.53179187292742,-0.237078754538727,-0.504245335920368,-0.474116062081419,0.296019827914838,-0.18447531184215,-0.017365067280701,0.824566284734501,-0.208357835560103,1.41306110350304,-0.214783285234365,-0.14911060035964,-1.30516120847824,-0.242232847692877,-1.20892117801687,-0.755816337587474,-0.970414283345018,-0.236178551825273,-1.07267602067448,0.190635703052148,-0.407251737702433,1.55233342005959,-0.361472662864049,-0.611929022312051,-8.26660686175022
Estimate,"1,022",104,0,61,43,122,0,71,51,199,0,150,49,219,3,169,47,149,0,149,0,229,0,223,6,9507,Stevens,-0.816729176775881,-2.41675717989286,-0.237078754538727,-0.103144021666145,0.4186246644616,-0.043581946549012,-0.18447531184215,-0.221561521087501,0.379291903236665,-0.126566820937933,-0.301727901411127,-0.143867017849811,0.0016476309432,0.075348964096153,0.210099918917291,-0.102714403037189,0.69120840875568,-0.955193077049301,-0.236178551825273,-0.812039915240276,-0.89055232355559,-0.981388778055571,-0.300342770402833,-0.925848039792206,-0.583849029563028,-8.60737505066183
Estimate,"1,379",43,0,43,0,84,0,32,52,230,8,137,85,123,0,103,20,285,0,210,75,614,0,564,50,9508,Stevens,-0.194496064452611,-2.5230771234551,-0.237078754538727,-0.315491776271322,-0.780995686830582,-0.434638535325566,-0.18447531184215,-0.719290377241577,0.405484513913008,0.103935129360909,2.44193450645155,-0.259105952349711,0.680059671805982,-0.70423325100468,-0.242232847692877,-0.682156047074165,-0.261710326641032,0.079848951059503,-0.236178551825273,-0.315202339256324,1.81241774296376,0.140655691670104,-0.300342770402833,0.076506145272906,0.651670651394003,-1.99819271231281
Estimate,705,39,0,19,20,73,0,49,24,184,0,93,91,92,6,59,27,139,0,118,21,178,3,166,9,9509,Stevens,-1.36924429332063,-2.53004892303295,-0.237078754538727,-0.598622115744891,-0.223032732741195,-0.547839126813516,-0.18447531184215,-0.502331645071852,-0.327908585024604,-0.238100022695437,-0.301727901411127,-0.649145422964756,0.793128345283112,-0.955973341297658,0.66243268552746,-1.06845047643215,-0.01465732116781,-1.03129910852789,-0.236178551825273,-1.06453114237966,-0.133720704930174,-1.13002324027897,0.625995324828378,-1.09339697981775,-0.499609051315958,-12.8558383975362
Estimate,"1,507",114,4,67,43,161,0,88,73,230,2,133,95,236,4,190,42,406,0,310,96,360,0,346,14,9511,Stevens,0.028601522038646,-2.39932768094823,1.27197905695995,-0.032361436797753,0.4186246644616,0.357765605090083,-0.18447531184215,-0.004602788917776,0.955529338116217,0.103935129360909,0.384187700554541,-0.294564086041988,0.868507460934532,0.213399981353592,0.360877507787348,0.081653392792758,0.514741976274807,1.00073193195042,-0.236178551825273,0.499285490225564,2.56924936158917,-0.599602218226835,-0.300342770402833,-0.564295063947606,-0.359209087570841,4.65411112296886
Estimate,960,46,0,14,32,15,0,7,8,195,0,138,57,108,0,63,45,223,0,202,21,373,0,354,19,9513.01,Stevens,-0.924792070232583,-2.51784827377171,-0.237078754538727,-0.657607603135218,0.111745039712437,-1.14471497284089,-0.18447531184215,-1.0383473363147,-0.746990355846096,-0.156309008073267,-0.301727901411127,-0.250241418926642,0.152405862246041,-0.826042972114185,-0.242232847692877,-1.03333280103597,0.620621835763331,-0.392008444107746,-0.236178551825273,-0.380361365614875,-0.133720704930174,-0.561715002365968,-0.300342770402833,-0.540779423242266,-0.218809123825723,-12.1408842763692
Estimate,619,19,0,9,10,48,0,6,42,97,0,52,45,101,0,84,17,112,0,107,5,242,0,224,18,9513.02,Stevens,-1.51913798424445,-2.56490792092221,-0.237078754538727,-0.716593090525545,-0.502014209785888,-0.805113198377038,-0.18447531184215,-1.05110961467763,0.143558407149575,-0.884992592888962,-0.301727901411127,-1.01259129331059,-0.07373148470822,-0.882887508631955,-0.242232847692877,-0.848965005206022,-0.367590186129555,-1.23678539352008,-0.236178551825273,-1.15412480362267,-0.710354319120968,-0.943501562194704,-0.300342770402833,-0.922908584704039,-0.246889116574747,-17.8026755997087
Estimate,"1,404",110,13,17,80,180,0,104,76,170,0,144,26,231,0,135,96,349,37,226,86,364,0,339,25,9514.01,Stevens,-0.150922317091037,-2.40629948052608,4.66735913283198,-0.622216310701022,1.45085612952697,0.55329389947836,-0.18447531184215,0.199593664889024,1.03410717014525,-0.342197677669108,-0.301727901411127,-0.197054218388227,-0.431782284052466,0.172796740983757,-0.242232847692877,-0.401214643904722,2.42057944706823,0.566927552522469,7.71986609697534,-0.184884286539222,2.20885335271993,-0.587944613346568,-0.300342770402833,-0.584871249564778,-0.050329167331583,14.0057381066775
Estimate,"1,540",32,0,16,16,29,0,29,0,98,0,82,16,170,0,126,44,197,0,197,0,"1,014",0,980,34,9514.02,Stevens,0.086118868555923,-2.54224957229419,-0.237078754538727,-0.634013408179088,-0.334625323559072,-1.00064149276532,-0.18447531184215,-0.757577212330352,-0.956531241256842,-0.877557046105129,-0.301727901411127,-0.746655290618517,-0.620230073181016,-0.322562791528231,-0.242232847692877,-0.480229413546128,0.585328549267156,-0.589884125952076,-0.236178551825273,-0.421085757088969,-0.89055232355559,1.30641617969678,-0.300342770402833,1.29931946195058,0.202390767409628,-9.19685738279344
Estimate,"1,177",543,0,489,54,136,0,124,12,194,0,173,21,117,0,101,16,71,0,47,24,116,0,116,0,1,Whitman,-0.546571943134125,-1.65160217622363,-0.237078754538727,4.94601369894584,0.725504289210763,0.100491533526561,-0.18447531184215,0.454839232147524,-0.642219913140723,-0.163744554857101,-0.301727901411127,0.06001725088078,-0.526006178616741,-0.752957139448482,-0.242232847692877,-0.699714884772255,-0.40288347262573,-1.54882012258229,-0.236178551825273,-1.6428175013118,-0.0256019022694,-1.31071611592311,-0.300342770402833,-1.24036973422613,-0.752328986057168,-7.1215247581902
Estimate,"1,905",213,0,211,2,161,0,161,0,316,0,308,8,200,0,188,12,220,0,205,15,795,0,795,0,2.01,Whitman,0.722295580034897,-2.2267756413964,-0.237078754538727,1.66642060004366,-0.725199391421643,0.357765605090083,-0.18447531184215,0.92704353157575,-0.956531241256842,0.743392152770601,-0.301727901411127,1.25672926299512,-0.770988304483856,-0.07894334930922,-0.242232847692877,0.064094555094668,-0.544056618610427,-0.414840253551323,-0.236178551825273,-0.355926730730418,-0.349958310251721,0.668162312502174,-0.300342770402833,0.755520270639595,-0.752328986057168,-1.51616109403546
Estimate,945,105,0,71,34,51,0,51,0,153,0,142,11,206,0,206,0,101,0,101,0,329,0,310,19,2.02,Whitman,-0.950936318649528,-2.4150142299984,-0.237078754538727,0.014826953114509,0.167541335121376,-0.774240309789416,-0.18447531184215,-0.476807088346002,-0.956531241256842,-0.46860197299428,-0.301727901411127,-0.214783285234365,-0.714453967745291,-0.030219460865418,-0.242232847692877,0.22212409437748,-0.967576056564521,-1.32050202814653,-0.236178551825273,-1.20299407339158,-0.89055232355559,-0.689948656048902,-0.300342770402833,-0.670115447121635,-0.218809123825723,-14.0596293386336
Estimate,"2,392",14,0,0,14,181,0,181,0,197,0,197,0,258,0,258,0,366,0,314,52,"1,376",0,"1,299",77,3,Whitman,1.57111217863835,-2.57362267039453,-0.237078754538727,-0.822766967828134,-0.390421618968011,0.563584862340901,-0.18447531184215,1.18228909883425,-0.956531241256842,-0.1414379145056,-0.301727901411127,0.272766053034441,-0.921746535786696,0.392054238980866,-0.242232847692877,0.678653874527825,-0.967576056564521,0.696307806036069,-0.236178551825273,0.531865003404839,0.983506922564489,2.36142942136092,-0.300342770402833,2.23700563507601,1.40983045561763,4.60426640739927
Estimate,"1,998",207,0,120,87,332,0,221,111,339,0,217,122,110,0,101,9,320,0,269,51,690,0,666,24,4,Whitman,0.88438992021995,-2.23723334076318,-0.237078754538727,0.592884729539712,1.64614316345825,2.11752025458458,-0.18447531184215,1.69278023335125,1.95084854381726,0.914409728798774,-0.301727901411127,0.450056721495825,1.37731649158162,-0.809801675966252,-0.242232847692877,-0.699714884772255,-0.649936478098951,0.346220061234562,-0.236178551825273,0.16534548013799,0.947467321677564,0.362150184395172,-0.300342770402833,0.376330564265989,-0.078409160080606,7.84673172116427
